2012,barr-936-1620,isotretinoin,40 mg,Orange,Capsule-shape
2013,barr-954-498,*,5 mg,Beige,Capsule-shape
2014,barr-955-499,*,10 mg,Brown,Capsule-shape
2015,barr-956-500,*,15 mg,Brown,Capsule-shape
2016,barr-0-5-mg-101-10300,*,0.5 mg,White,Capsule-shape
2017,barr-066-4064,*,100 MG,White,Round
2018,barr-071-300-17202,*,300 mg,White,Round
2019,barr-1-mg-102-10301,*,1 mg,Gray,Capsule-shape
2020,barr-10-mg-876-1410,*,10 mg,Blue & Yellow,Capsule-shape
2021,barr-100-mg-1076-21430,*,100 mg,White,Capsule-shape
2022,barr-140-mg-1159-21431,*,140 mg,Blue & White,Capsule-shape
2023,barr-15-mg-1112-16816,*,15 mg,Gray & Yellow,Capsule-shape
2024,barr-16mg-1021-13911,*,16 mg,Pink,Capsule-shape
2025,barr-180-mg-1160-21432,*,180 mg,Orange & White,Capsule-shape
2026,barr-20-mg-1077-21429,*,20 mg,White,Capsule-shape
2027,barr-20-mg-877-1411,*,20 mg,Blue & Gray,Capsule-shape
2028,barr-200mg-588-10878,*,200 mg,Green & White,Capsule-shape
2029,barr-24mg-1022-13913,*,24 mg,Tan,Capsule-shape
2030,barr-25-mg-827-9616,*,25 mg,White,Capsule-shape
2031,barr-250-mg-1075-21433,*,250 mg,White,Capsule-shape
2032,barr-250mg-589-10879,*,250 mg,Blue & White,Capsule-shape
2033,barr-30-mg-1113-16817,*,30 mg,Peach,Capsule-shape
2034,barr-302-50-8094,*,50 mg,Red & Yellow,Capsule-shape
2035,barr-323-25-1242,*,25 mg,Pink & White,Capsule-shape
2036,barr-324-100-1243,*,100 mg,Pink & Yellow,Capsule-shape
2037,barr-400mg-590-10880,*,400 mg,Red & White,Capsule-shape
2038,barr-5-mg-1078-21428,*,5 mg,White,Capsule-shape
2039,barr-651-6768,*,500 mg / 5 mg,Red & Yellow,Capsule-shape
2040,barr-732-50-50-50-494,*,150 mg,White,Elliptical / Oval
2041,barr-733-100-100-100-495,*,300 mg,White,Elliptical / Oval
2042,barr-8mg-1020-13912,*,8 mg,Beige,Capsule-shape
2043,barr-90-mg-871-16080,*,90 mg,Green & White,Capsule-shape
2044,barr442-265,*,250 mg,White,Elliptical / Oval
2045,barr443-266,*,500 mg,White,Elliptical / Oval
2046,barr584-7945,*,250 mg,Green,*
2047,barrier-it-200-19639,itraconazole,itraconazole 200 mg,White,Rectangle
2048,bay-132-2264,diethylstilbestrol,50 MG,White,Round
2049,bayer-18827,aspirin,325 mg,White,Elliptical / Oval
2050,bayer-40-20028,regorafenib,40 mg,Pink,Elliptical / Oval
2051,bayer-c1000-qd-1553,ciprofloxacin,1000 mg,White,Elliptical / Oval
2052,bayer-c500-qd-1552,ciprofloxacin,500 mg,White,Elliptical / Oval
2053,bayer-cip-500-17956,ciprofloxacin,500 mg,Yellow,Elliptical / Oval
2054,bayer-lg-6566,praziquantel,600 mg,White,Capsule-shape
2055,bayer-m400-1316,moxifloxacin,400 mg,Red,Elliptical / Oval
2056,bayer-m400-23674,*,400 mg,Red,Elliptical / Oval
2057,bayer-m400-23675,*,400 mg,Red,Elliptical / Oval
2058,bayer-bayer-0-5-r-21566,riociguat,0.5 mg,White,Round
2059,bayer-bayer-1-r-21567,riociguat,1 mg,Yellow,Round
2060,bayer-bayer-1-5-r-21568,riociguat,1.5 mg,Orange,Round
2061,bayer-bayer-10-12662,vardenafil,10 mg,Orange,Round
2062,bayer-bayer-2-r-21569,riociguat,2 mg,Peach,Round
2063,bayer-bayer-2-5-1548,vardenafil,2.5 mg,Orange,Round
2064,bayer-bayer-2-5-r-21570,riociguat,2.5 mg,Orange,Round
2065,bayer-bayer-20-11389,vardenafil,20 mg,Orange,Round
2066,bayer-bayer-200-20534,sorafenib,200 mg,Red,Round
2067,bayer-bayer-5-9090,vardenafil,5 mg,Orange,Round
2068,bayer-bayer-bayer-bayer-18013,aspirin,325 mg,White,Round
2069,bayer-bayer-cip-250-17957,ciprofloxacin,250 mg,White,Round
2070,bayer-headache-19500,aspirin/caffeine,aspirin 500 mg / caffeine 32.5 mg,White,Capsule-shape
2071,bci-8383,doxercalciferol,0.5 mcg,Orange,Elliptical / Oval
2072,bci-8384,doxercalciferol,2.5 mcg,Yellow,Elliptical / Oval
2073,bcm-50-17528,*,50 mg,White,Round
2074,bct-2-1-2-6018,*,2.5 mg,White,Round
2075,be-19253,*,25 mg,Pink,Round
2076,beach-11-14-10636,*,500 mg / 500 mg,Yellow,Elliptical / Oval
2077,beach-11-15-3848,*,methenamine mandelate 500 mg / potassium phosphate 250 mg,Green,Elliptical / Oval
2078,beach-11-25-367,potassium phosphate/sodium phosphate,155 mg / 982 mg,White,Elliptical / Oval
2079,beach-11-34-7925,potassium phosphate/sodium phosphate,305 mg / 700 mg,Brown,Elliptical / Oval
2080,beach-1111-3845,potassium acid phosphate,500 mg,White,Round
2081,beach-1135-3852,potassium phosphate/sodium phosphate,155 mg / 350 mg,White,Round
2082,beach-1112-3846,*,methenamine mandelate 350 mg / sodium phosphate (monohydrate) 200 mg,Yellow,Round
2083,beano-18794,alpha-d-galactosidase,,White,Elliptical / Oval
2084,beecham-fastin-2299,phentermine,30 MG,Blue / Clear,Capsule-shape
2085,beecham-185-2325,penicillin v potassium,250 MG,White,Elliptical / Oval
2086,beecham-186-2326,penicillin v potassium,500 MG,White,Elliptical / Oval
2087,ben-a-17545,diphenhydramine,diphenhydramine 25 mg,Pink & White,Elliptical / Oval
2088,benadryl-6850,diphenhydramine,25 mg,Pink & White,Capsule-shape
